기업명,직무명,담당업무,필요역량
현대자동차,영업/제휴,"로봇 제품 개발, 영업","학사 이상, 로봇 관련 전공자 우대, 비즈니스 영어 회화 가능, 다양한 외부 파트너와의 협업 경험, 로봇 또는 관련 분야 경력자, 모바일/서비스 로봇 기획 및 영업 경험, 글로벌 로봇 업체 및 서비스 업체와의 협업 경험"
현대자동차,엔지니어링,"차세대 배터리 및 리튬이온 배터리 셀 사양 개발/설계, 공정 기술 개발, 검사 기술 개발, 소재/부품 관리, 품질 관리, 개발 장비 유지/보수","고등학교 졸업 이상, 해외여행 결격사유 없음, 남성의 경우 병역 필 또는 면제, 자동화 생산공정 기술직 경력, 생산공정 및 유사업종 경력"
현대자동차,정보 없음,정보 없음,정보 없음
현대자동차,금융/재무,"자금 집행 및 자금 계획 수립, 금융자산 실사 보고서 작성, 회계 감사 대응","남자의 경우 병역 필 또는 면제자, 해외여행에 결격 사유 없는 자, 경상계열 또는 인문계열 전공자로 회계 관련 지식 보유, 팀 내외 의사소통이 원활한 자, 자기 업무에 책임감이 있는 자, 엑셀 활용 능력 보유, 더존 사용 가능자, 자금 관리 및 기본 재무/회계 경험"
현대자동차,기획/경영,,
현대자동차,인사/총무,"신입/경력/인턴 채용 운영 지원, 서류 전형 및 면접 전형 커뮤니케이션, 채용 관련 인사 업무, 면접장 비품 관리, 신규 입사자 안내, 채용 지원 아르바이트 관리, 입사 예정자 온보딩 지원","학사 이상 학위, 행정/일반 사무 업무 경력, MS Office 활용 및 문서 작성 능력, 해외 여행 결격 사유 없음, 대기업/공공기관/컨설팅 업체 채용 업무 경험, 홍보 경험, 운전면허 보유"
현대자동차,법률/법무,"해외 조사 및 소송 대응, 법률 이슈 및 계약서 검토, 소송 자료 취합 및 이력 관리, 행정 지원 및 서무 업무, 소송 증거 자료 취합, 예산 및 행정 업무 처리, 회의 준비, 소송 자료 관리 및 제출 이력 관리","전문학사 이상의 학위, 영어 독해 가능, 문서 작성 프로그램 사용 가능, 해외여행 결격 사유 없음, 600점 이상 영어 성적, ERP 등재 무 관리 프로그램 사용 가능"
현대자동차,인사/총무,"인사 및 교육 관련 업무, 노무 관리, 구매 및 원가 관리, 가공라인 설비 관리, 품질 관리","대졸 이상, 상경계열 학사 이상, 자동차/기계공학 분야 학사, 관련 자격증 보유자, 프로젝트 기획/실행 역량, 노사관계 리스크 관리, 엔진 및 자동차 관련 기초 지식"
현대자동차,전문직,"회의 통역 지원, 자료 번역 업무, 한영 순차/동시통역, 한영 번역/검수","통번역대학원 통번역학과 수료 또는 졸업, 해외여행 결격 사유 없음, 국제회의통역 전공 학위, 인하우스 통번역 및 고위임원 통역 경험"
현대자동차,기획/경영,"비품 설치 및 관리, 사무환경 공사 현장 관리, 사무실 내 공용 물품 및 비품 설치/운영, 임직원 행사 지원","학사 이상의 학위, 운전면허증 소지, 가구 또는 인테리어 관련 현장 직무 경험, 해외여행 결격 사유 없음, 사무가구 및 인테리어 관련 근무 경험 우대, 오피스 및 관련 소프트웨어 사용 경험 보유"
현대자동차,기획/경영,"해외 영입 인재를 위한 행정 지원 및 계약직 채용 업무 수행, 영입 인재 행정 및 운영, 영입 인재 커뮤니케이션, 행정 운영 및 업무 개선 항목 대응, 임대차 계약 및 관리, 해외 출입국 및 관공서 서류/비자 대응, 외국인 임직원 행사 지원, 외국인 임직원 및 가족 초청 행사 운영 지원, 행사 현장 지원","학사 이상의 학위, 비즈니스 영어 능력, 행정/일반 사무 업무 경력, 145 01866 사용 가능, 해외여행에 결격 사유 없음; 원어민 수준의 영어 회화, 외국인 임원 비서 또는 의전/행사 경험"
현대자동차,서비스/고객지원,"전기차 보조금 신청 사무보조, 신청 필요서류 사전 심사, 서류 보완 요청, 지자체 월본 서류 우편 발송, 기타 보조금 신청 지원 업무","빠른 업무 처리 가능, 채용 즉시 근무 시작 가능, 사무보조 업무 경험, 커뮤니케이션 역량, 고객 최우선 마인드, 책임감"
현대자동차,기획/경영,"전동화부품 구매 전략 수립, 업체 선정, 가격 결정, 부품 개발 및 조달, 협력사 운영 중장기 구매 전략 수립, 신규 협력사 발굴, 부품별 협력사 운영 전략 검토 및 시행","학사/석사 학위 소지자 또는 2025년 2월 졸업 예정자, 공학계열 전공자, 영어회화 성적 56 이상, 해외여행 결격 사유 없음, 자동차 산업에 대한 관심과 우수한 공학 지식, 비즈니스 영어 등 우수한 외국어 실력"
현대자동차,개발,"보안 점검 및 관리, 정보 유출 행위 탐지, 보안 정책 제개정, 보안 취약점 식별 및 개선, 보안 시스템 구축 기획 및 도입 지원, 보안 시스템 로그 분석, 이상 징후 시나리오 수립 및 사고 조사","학사/석사 학위 소지자 또는 '25년 2월 졸업 예정자, 영어회화 성적 보유자, 해외여행 결격 사유 없음"
현대자동차,"발: 연구개발
- 디자인: 디자인
- 생산/제조: 생산/제조
- 사업/기획: 기획/경영
- 경영지원: 기획/경영","해당 분야의 기획 및 개발 업무, 관련 프로젝트 수행","학사/석사 기졸업자 또는 2025년 2월 졸업 예정자, 관련 분야 전공자, 관련 프로젝트 경험, 비즈니스 외국어 가능"
현대자동차,서비스/고객지원,"전기차 보조금 신청 사무보조, 신청 필요서류 사전 심사, 서류 보완 요청, 지자체 월본 서류 우편 발송, 기타 보조금 신청 지원 업무","빠른 업무 처리 가능, 채용 즉시 근무 시작 가능, 사무보조 업무 경험, 커뮤니케이션 역량, 고객 최우선 마인드, 책임감"
현대자동차,기획/경영,,
현대자동차,"발: 연구개발
- 디자인: 디자인
- 생산/제조: 생산/제조
- 사업/기획: 기획/경영
- 경영지원: 기획/경영",직무별 상세 페이지에서 확인,"학사/석사 기졸업자 또는 '25년 2월 이내 졸업 예정자, 외국인 지원자는 비자 취득 및 체류지 확보 가능"
현대자동차,"발 기획: 기획/경영
- 차량 설계: 엔지니어링
- 차량 시험: 엔지니어링
- 브랜드 디자인: 디자인
- 구매/부품 개발: 기획/경영
- 품질: 생산관리/품질관리
- 국내 사업: 기획/경영
- 상품 전략/기획: 기획/경영","해외 중장기 전략 기획, 브랜드 방향성 해석 및 전달, 부품 및 원자재 공급, 국내 완성차 판매 사업 기획/운영","2025년 7월 - 12월 학/석사 졸업 예정자, 한국에서의 근무를 위한 비자 취득 및 체류지 확보 가능"
현대자동차,정보 없음,정보 없음,정보 없음
현대자동차,기획/경영,,
현대자동차,기획/경영,,
현대자동차,인사/총무,"총무성 업무 보조, 지원팀 비용 마감 업무, 업체 관리 보조, 후생복지 관련 업무","고졸 이상, 의전 업무 경험, 컴퓨터 활용 능력 우수"
현대자동차,미디어/홍보,영문 통/번역,"3년 이상의 영문 통/번역 경력, 해외여행 결격 사유 없음, 남성의 경우 병역 필 또는 면제"
현대자동차,교육,"서류 관리, 문서 작성, 자료 조사, 비품 관리, 교육 예산 관리, 전표 처리","국내외 정규 대학 학사 이상 학위, 지정 입사일에 입사 가능, 해외여행 결격 사유 없음, 취업 보호 대상자 우대"
현대자동차,서비스/고객지원,"현대자동차 글로벌 임원 보좌, 외국인 임원 커뮤니케이션 지원, 내/외부 행사 의전사항 관리, 임원 예산 관리 및 기타 행정업무","전문학사 이상, MS Office 활용 능력, 글로벌 비즈니스 매너, 해외여행 결격 사유 없음"
현대자동차,법률/법무,"직원 및 방문객 입/출문 출입 통제, 보안 관리 업무 (보안 순찰, 주요 시설물 방호, 물품 반출입 등)","병역 마친 자 또는 면제자, 해외여행 결격 사유 없음, 고등학교 졸업 이상 또는 동등한 학력, 국가보훈취업 지원 대상자 우대"
현대자동차,전문직,"현대자동차 외국인 임원을 위한 통역 및 번역 서비스 제공, 세미나 및 회의 한영 통역, 한영 번역 및 감수","최종 합격 후 입사 가능, 해외여행 결격 사유 없음, 인하우스 통번역 및 고위 임원 통역 경험 우대"
현대자동차,기획/경영,"비품 설치 및 관리, 비품 요청 접수 및 간단한 지원, 사무환경 공사 현장 관리, 현대자동차 사옥 내 레이아웃 및 간단한 시설 공사 시 현장 관리, 현대자동차 강남권 오피스 및 양재사옥 현장 방문하여 직원 고충 및 업무 지원, 현대자동차 강남권 오피스 및 양재사옥 내 임직원 행사 현장 세팅 지원","운전면허증 보유 (포터 트럭 운전 가능자), 가구 또는 인테리어 관련 현장 직무 경험, 2024년 7월 입사 가능, 해외 여행에 결격 사유가 없는 분, 운전면허증 1종 보유, 가구 및 인테리어 관련 사용 경험 보유"
현대자동차,엔지니어링,"차세대 차량용 반도체 핵심 사양 정의, 회로 설계 리딩, 차량용 반도체 개발, 도입 및 검증 리딩","학사 이상의 학위 보유, 전기전자/컴퓨터사이언스/소프트웨어/인공지능 계열 전공, 해당 분야 경력 15년 이상 보유, 반도체 개발 프로젝트/사업 리딩 경험 보유, 차량용 반도체 관련 프로젝트 수행 경험 보유, 프로그래밍 언어 (C, C++, Python 등) 활용 능력 보유, 전기전자공학/반도체공학 관련 석사 이상 학위 보유, 비즈니스 영어/중국어 회화 가능"
현대자동차,생산/제조,860 기술인력,"고등학교 졸업 이상, 해외여행 결격 사유 없음, 남성의 경우 병역 필 또는 면제, 자동차 생산 관련 자격증 우대, 자동차/기계/전기/전자 관련 자격증 소지자 우대, 관련 고교 졸업자 이상"
현대자동차,기획/경영,,
현대자동차,기획/경영,"임원 커뮤니케이션 지원, 임원 일정 관리, 임원 업무 지원","영어영문학과, 경영학과, 국제사무학과, 비서학과 전공, 영어 및 한국어 능통, 비서 자격증 보유, 서비스업 경력, 컴퓨터 활용 능력, 글로벌 비즈니스 매너 보유"
현대자동차,기획/경영,"해외 영입 인재 행정 지원 업무 수행, 통번역, 행정사무, 비서, 생활지원 등 다양한 서비스 제공, 가족 초청 행사 운영 지원","비즈니스 영어 능력 보유, 행정/일반사무 경험, 2024년 7월 입사 가능, 최종 합격 후 회사가 지정한 장소에서 근무 가능, 해외여행에 결격 사유가 없는 분, 원어민 수준의 영어 회화 가능, 외국인 임원 비서 경험 보유, 의전/행사 경험 보유"
현대자동차,의약,임상병리 관련 업무,"임상병리학 전공, 임상병리사 면허증 보유, 해외여행 결격 사유 없음, 보훈대상자 우대"
현대자동차,서비스/고객지원,"면접 안내 및 진행, 지원자 문의 대응, 면접장 및 비품 관리, 기타 행정 업무","‘24년 2학기 대학교 재학생, 평일 근무 가능, 커뮤니케이션에 강점, 세부 사항 챙길 수 있는 분, 지원자 관점을 이해하는 분, 즉시 출근 가능"
현대자동차,연구개발,"사용자 주행 기반 데이터 분류, 주행 그룹 생성, 데이터 기반 시스템 내구 모드 개발, 자율주행 시뮬레이터 운영 및 프로토타이핑, 전기차 인증 전비 최적화 성능 개발, 차량 커넥티비티 보안 신기술 개발","2025년 3월 석사과정 진학 가능 졸업(예정/휴학)자, 남성 병역 필 또는 면제, 학부 성적 평점 3.0 이상, 해외여행 결격사유 없음, 정기 코딩 인증평가 취득자"
현대자동차,디자인,"차량 외장 디자인, 컨셉트카 디자인 리드, 디자인 전략 수립, 경쟁 차종 분석, 혁신적 디자인 개발, 스토리텔링, 신기술/트렌드 리서치, 외장 디자인 가치 부여, 스케치 및 디지털 모델링, 프로토타이핑, 클레이 모델 제작","학사/석사 학위 소지자, 산업 디자인 또는 운송 디자인 전공, 비즈니스 영어 회화 가능, 해외여행 결격 사유 없음, 산업 디자인 관련 과목 이수자, 디자인 전공자, 다양한 디지털 도구 활용 가능"
현대자동차,기획/경영,"예비군 편성 대상자 조직 편성 및 자원 관리, 입/퇴사자의 예비군 편성 및 제외 업무 수행, 훈련 소집 대상자 동원 훈련 통지서 송달, 예비군 훈련 일정 수립","최종 합격 후 회사에서 지정한 날짜에 근무 가능, 해외여행에 결격 사유가 없는 자, 군 동원/예비군 업무 수행 경험, 국방동원정보체계를 활용한 예비군 업무 경험, 예비군법령 관련 업무 경험, 컴퓨터 활용 능력이 우수한 자, 차량 운전 가능자, 국방동원정보체계 활용 숙련자 우대"
